image,dice,iou,contains_tumor,tumor_pixels,prediction_has_tumor
patient99_slice032.png,0.0,0.0,0,0,1
patient99_slice033.png,0.0,0.0,0,0,0
patient99_slice034.png,0.0,0.0,0,0,0
patient99_slice035.png,0.0,0.0,0,0,1
patient99_slice036.png,0.0,0.0,0,0,1
patient99_slice037.png,0.0,0.0,1,16,1
patient99_slice038.png,0.437956,0.280374,1,92,1
patient99_slice039.png,0.427136,0.271565,1,92,1
patient99_slice040.png,0.544681,0.374269,1,131,1
patient99_slice041.png,0.753247,0.604167,1,188,1
patient99_slice042.png,0.854031,0.745247,1,205,1
patient99_slice043.png,0.854415,0.745833,1,189,1
patient99_slice044.png,0.707158,0.54698,1,174,1
patient99_slice045.png,0.602687,0.431319,1,165,1
patient99_slice046.png,0.528975,0.359596,1,181,1
patient99_slice047.png,0.504587,0.337423,1,175,1
patient99_slice048.png,0.631829,0.461806,1,151,1
patient99_slice049.png,0.322581,0.192308,1,94,1
patient99_slice050.png,0.088421,0.046256,1,63,1
patient99_slice051.png,0.0,0.0,0,0,1
patient99_slice052.png,0.0,0.0,0,0,1
patient99_slice053.png,0.0,0.0,0,0,1
patient99_slice054.png,0.0,0.0,0,0,1
patient99_slice055.png,0.0,0.0,0,0,1
patient99_slice056.png,0.0,0.0,0,0,1
patient99_slice057.png,0.0,0.0,0,0,1
patient99_slice058.png,0.0,0.0,0,0,1
patient99_slice059.png,0.0,0.0,0,0,1
patient99_slice060.png,0.0,0.0,0,0,1
patient99_slice061.png,0.0,0.0,0,0,1
patient99_slice062.png,0.0,0.0,0,0,1
patient99_slice063.png,0.0,0.0,0,0,1
patient99_slice064.png,0.0,0.0,0,0,1
patient99_slice065.png,0.0,0.0,0,0,1
patient99_slice066.png,0.0,0.0,0,0,1
patient99_slice067.png,0.0,0.0,0,0,1
patient99_slice068.png,0.0,0.0,0,0,1
patient99_slice069.png,0.0,0.0,0,0,1
patient99_slice070.png,0.0,0.0,0,0,1
patient99_slice071.png,0.0,0.0,0,0,1
patient99_slice072.png,0.0,0.0,0,0,1
patient99_slice073.png,0.0,0.0,0,0,1
patient99_slice074.png,0.0,0.0,0,0,0
patient99_slice075.png,0.0,0.0,0,0,0
patient99_slice076.png,0.0,0.0,0,0,0
patient99_slice077.png,0.0,0.0,0,0,0
patient99_slice078.png,0.0,0.0,0,0,1
patient99_slice079.png,0.0,0.0,0,0,0
patient99_slice080.png,0.0,0.0,0,0,0
patient99_slice081.png,0.0,0.0,0,0,0
patient99_slice082.png,0.0,0.0,0,0,0
patient99_slice083.png,0.0,0.0,0,0,0
patient99_slice084.png,0.0,0.0,0,0,0
patient99_slice085.png,0.0,0.0,0,0,0
patient99_slice086.png,0.0,0.0,0,0,0
patient99_slice087.png,0.0,0.0,0,0,0
patient99_slice088.png,0.0,0.0,0,0,0
patient99_slice089.png,0.0,0.0,0,0,0
patient99_slice090.png,0.0,0.0,0,0,0
patient99_slice091.png,0.0,0.0,0,0,0
patient99_slice092.png,0.0,0.0,0,0,0
patient99_slice093.png,0.0,0.0,0,0,0
patient99_slice094.png,0.0,0.0,0,0,0
patient99_slice095.png,0.0,0.0,0,0,0
patient99_slice096.png,0.0,0.0,0,0,0
patient99_slice097.png,0.0,0.0,0,0,0
patient99_slice098.png,0.0,0.0,0,0,0
patient99_slice099.png,0.0,0.0,0,0,0
patient99_slice100.png,0.0,0.0,0,0,0
patient99_slice101.png,0.0,0.0,0,0,0
patient99_slice102.png,0.0,0.0,0,0,0
patient99_slice103.png,0.0,0.0,0,0,0
patient99_slice104.png,0.0,0.0,0,0,0
patient99_slice105.png,0.0,0.0,0,0,0
patient99_slice106.png,0.0,0.0,0,0,0
patient99_slice107.png,0.0,0.0,0,0,0
patient99_slice108.png,0.0,0.0,0,0,0
patient99_slice109.png,0.0,0.0,0,0,0
patient99_slice110.png,0.0,0.0,0,0,0
patient99_slice111.png,0.0,0.0,0,0,0
patient99_slice112.png,0.0,0.0,0,0,0
patient99_slice113.png,0.0,0.0,0,0,0
patient99_slice114.png,0.0,0.0,0,0,0
patient99_slice115.png,0.0,0.0,0,0,0
patient99_slice116.png,0.0,0.0,0,0,0
patient99_slice117.png,0.0,0.0,0,0,0
patient99_slice118.png,0.0,0.0,0,0,0
patient99_slice119.png,0.0,0.0,0,0,0
